Participant ID,ISO2 country code,ISO3,Power Distance,Individualism,Masculinity,Uncertainty Avoidance,Long Term Orientation,Indulgence
p18515,GR,GRC,60,35,57,100,45,50
p18516,GR,GRC,60,35,57,100,45,50
p18517,GR,GRC,60,35,57,100,45,50
p18518,GR,GRC,60,35,57,100,45,50
p18519,GR,GRC,60,35,57,100,45,50
p18520,GR,GRC,60,35,57,100,45,50
p18521,GR,GRC,60,35,57,100,45,50
p18522,GR,GRC,60,35,57,100,45,50
p18523,GR,GRC,60,35,57,100,45,50
p18524,GR,GRC,60,35,57,100,45,50
p18525,GR,GRC,60,35,57,100,45,50
p18526,GR,GRC,60,35,57,100,45,50
p18527,GR,GRC,60,35,57,100,45,50
p18528,GR,GRC,60,35,57,100,45,50
p18529,GR,GRC,60,35,57,100,45,50
p18530,GR,GRC,60,35,57,100,45,50
p18531,GR,GRC,60,35,57,100,45,50
p18532,GR,GRC,60,35,57,100,45,50
p18533,GR,GRC,60,35,57,100,45,50
p18534,GR,GRC,60,35,57,100,45,50
p18535,GR,GRC,60,35,57,100,45,50
p18536,GR,GRC,60,35,57,100,45,50
p18537,GR,GRC,60,35,57,100,45,50
p18538,GR,GRC,60,35,57,100,45,50
p18539,GR,GRC,60,35,57,100,45,50
p18540,GR,GRC,60,35,57,100,45,50
p18541,GR,GRC,60,35,57,100,45,50
p18542,GR,GRC,60,35,57,100,45,50
p18543,GR,GRC,60,35,57,100,45,50
p18544,GR,GRC,60,35,57,100,45,50
p18545,GR,GRC,60,35,57,100,45,50
p18546,GR,GRC,60,35,57,100,45,50
p18547,GR,GRC,60,35,57,100,45,50
p18548,GR,GRC,60,35,57,100,45,50
p18549,GR,GRC,60,35,57,100,45,50
p18550,GR,GRC,60,35,57,100,45,50
p18551,GR,GRC,60,35,57,100,45,50
p18552,GR,GRC,60,35,57,100,45,50
p18553,GR,GRC,60,35,57,100,45,50
p18554,GR,GRC,60,35,57,100,45,50
p18555,GR,GRC,60,35,57,100,45,50
p18556,GR,GRC,60,35,57,100,45,50
p18557,GR,GRC,60,35,57,100,45,50
p18558,GR,GRC,60,35,57,100,45,50
p18559,GR,GRC,60,35,57,100,45,50
p18560,GR,GRC,60,35,57,100,45,50
p18561,GR,GRC,60,35,57,100,45,50
p18562,GR,GRC,60,35,57,100,45,50
p18563,GR,GRC,60,35,57,100,45,50
p18564,GR,GRC,60,35,57,100,45,50
p18565,GR,GRC,60,35,57,100,45,50
p18566,GR,GRC,60,35,57,100,45,50
p18567,GR,GRC,60,35,57,100,45,50
p18568,GR,GRC,60,35,57,100,45,50
p18569,GR,GRC,60,35,57,100,45,50
p18570,GR,GRC,60,35,57,100,45,50
p18571,GR,GRC,60,35,57,100,45,50
p18572,GR,GRC,60,35,57,100,45,50
p18573,GR,GRC,60,35,57,100,45,50
p18574,GR,GRC,60,35,57,100,45,50
p18575,GR,GRC,60,35,57,100,45,50
p18576,GR,GRC,60,35,57,100,45,50
p18577,GR,GRC,60,35,57,100,45,50
p18578,GR,GRC,60,35,57,100,45,50
p18579,GR,GRC,60,35,57,100,45,50
p18580,GR,GRC,60,35,57,100,45,50
p18581,GR,GRC,60,35,57,100,45,50
p18582,GR,GRC,60,35,57,100,45,50
p18583,GR,GRC,60,35,57,100,45,50
p18584,GR,GRC,60,35,57,100,45,50
p18585,GR,GRC,60,35,57,100,45,50
p18586,GR,GRC,60,35,57,100,45,50
p18587,GR,GRC,60,35,57,100,45,50
p18588,GR,GRC,60,35,57,100,45,50
p18589,GR,GRC,60,35,57,100,45,50
p18590,GR,GRC,60,35,57,100,45,50
p18591,GR,GRC,60,35,57,100,45,50
p18592,GR,GRC,60,35,57,100,45,50
p18593,GR,GRC,60,35,57,100,45,50
p18594,GR,GRC,60,35,57,100,45,50
p18595,GR,GRC,60,35,57,100,45,50
p18596,GR,GRC,60,35,57,100,45,50
p18597,GR,GRC,60,35,57,100,45,50
p18598,GR,GRC,60,35,57,100,45,50
p18599,GR,GRC,60,35,57,100,45,50
p18600,GR,GRC,60,35,57,100,45,50
p18601,GR,GRC,60,35,57,100,45,50
p18602,GR,GRC,60,35,57,100,45,50
p18603,GR,GRC,60,35,57,100,45,50
p18604,GR,GRC,60,35,57,100,45,50
p18605,GR,GRC,60,35,57,100,45,50
p18606,GR,GRC,60,35,57,100,45,50
p18607,GR,GRC,60,35,57,100,45,50
p18608,GR,GRC,60,35,57,100,45,50
p18609,GR,GRC,60,35,57,100,45,50
p18610,GR,GRC,60,35,57,100,45,50
p18611,GR,GRC,60,35,57,100,45,50
p18612,GR,GRC,60,35,57,100,45,50
p18613,GR,GRC,60,35,57,100,45,50
p18614,GR,GRC,60,35,57,100,45,50
p18615,GR,GRC,60,35,57,100,45,50
p18616,GR,GRC,60,35,57,100,45,50
p18617,GR,GRC,60,35,57,100,45,50
p18618,GR,GRC,60,35,57,100,45,50
p18619,GR,GRC,60,35,57,100,45,50
p18620,GR,GRC,60,35,57,100,45,50
p18621,GR,GRC,60,35,57,100,45,50
p18622,GR,GRC,60,35,57,100,45,50
p18623,GR,GRC,60,35,57,100,45,50
p18624,GR,GRC,60,35,57,100,45,50
p18625,GR,GRC,60,35,57,100,45,50
p18626,GR,GRC,60,35,57,100,45,50
p18627,GR,GRC,60,35,57,100,45,50
p18628,GR,GRC,60,35,57,100,45,50
p18629,GR,GRC,60,35,57,100,45,50
p18630,GR,GRC,60,35,57,100,45,50
p18631,GR,GRC,60,35,57,100,45,50
p18632,GR,GRC,60,35,57,100,45,50
p27769,GT,GTM,95,6,37,98,,
p27906,GT,GTM,95,6,37,98,,
p27955,GT,GTM,95,6,37,98,,
p28148,GT,GTM,95,6,37,98,,
p28169,GT,GTM,95,6,37,98,,
p28331,GT,GTM,95,6,37,98,,
p28478,GT,GTM,95,6,37,98,,
p28509,GT,GTM,95,6,37,98,,
p28539,GT,GTM,95,6,37,98,,
p28552,GT,GTM,95,6,37,98,,
p28639,GT,GTM,95,6,37,98,,
p28685,GT,GTM,95,6,37,98,,
p28714,GT,GTM,95,6,37,98,,
p28750,GT,GTM,95,6,37,98,,
p28807,GT,GTM,95,6,37,98,,
p28810,GT,GTM,95,6,37,98,,
p28812,GT,GTM,95,6,37,98,,
p28835,GT,GTM,95,6,37,98,,
p28841,GT,GTM,95,6,37,98,,
p28859,GT,GTM,95,6,37,98,,
p28916,GT,GTM,95,6,37,98,,
p28918,GT,GTM,95,6,37,98,,
p28966,GT,GTM,95,6,37,98,,
p29003,GT,GTM,95,6,37,98,,
p29102,GT,GTM,95,6,37,98,,
p29119,GT,GTM,95,6,37,98,,
p29180,GT,GTM,95,6,37,98,,
p29228,GT,GTM,95,6,37,98,,
p29255,GT,GTM,95,6,37,98,,
p29278,GT,GTM,95,6,37,98,,
p29316,GT,GTM,95,6,37,98,,
p29347,GT,GTM,95,6,37,98,,
p29382,GT,GTM,95,6,37,98,,
p29398,GT,GTM,95,6,37,98,,
p29437,GT,GTM,95,6,37,98,,
p29444,GT,GTM,95,6,37,98,,
p29449,GT,GTM,95,6,37,98,,
p29588,GT,GTM,95,6,37,98,,
p29605,GT,GTM,95,6,37,98,,
p29666,GT,GTM,95,6,37,98,,
p29886,GT,GTM,95,6,37,98,,
p29913,GT,GTM,95,6,37,98,,
p30066,GT,GTM,95,6,37,98,,
p30091,GT,GTM,95,6,37,98,,
p30096,GT,GTM,95,6,37,98,,
p30137,GT,GTM,95,6,37,98,,
p30151,GT,GTM,95,6,37,98,,
p30201,GT,GTM,95,6,37,98,,
p27848,HN,HND,80,20,40,50,,
p27949,HN,HND,80,20,40,50,,
p27988,HN,HND,80,20,40,50,,
p28015,HN,HND,80,20,40,50,,
p28063,HN,HND,80,20,40,50,,
p28173,HN,HND,80,20,40,50,,
p28430,HN,HND,80,20,40,50,,
p28520,HN,HND,80,20,40,50,,
p28589,HN,HND,80,20,40,50,,
p28626,HN,HND,80,20,40,50,,
p28674,HN,HND,80,20,40,50,,
p28727,HN,HND,80,20,40,50,,
p28757,HN,HND,80,20,40,50,,
p28852,HN,HND,80,20,40,50,,
p28862,HN,HND,80,20,40,50,,
p28883,HN,HND,80,20,40,50,,
p29141,HN,HND,80,20,40,50,,
p29427,HN,HND,80,20,40,50,,
p29835,HN,HND,80,20,40,50,,
p29841,HN,HND,80,20,40,50,,
p29867,HN,HND,80,20,40,50,,
p30038,HN,HND,80,20,40,50,,
p30145,HN,HND,80,20,40,50,,
p30158,HN,HND,80,20,40,50,,
p18633,HR,HRV,73,33,40,80,58,33
p18634,HR,HRV,73,33,40,80,58,33
p18635,HR,HRV,73,33,40,80,58,33
p18636,HR,HRV,73,33,40,80,58,33
p18637,HR,HRV,73,33,40,80,58,33
p18638,HR,HRV,73,33,40,80,58,33
p18639,HR,HRV,73,33,40,80,58,33
p18640,HR,HRV,73,33,40,80,58,33
p18641,HR,HRV,73,33,40,80,58,33
p18642,HR,HRV,73,33,40,80,58,33
p18643,HR,HRV,73,33,40,80,58,33
p18644,HR,HRV,73,33,40,80,58,33
p18645,HR,HRV,73,33,40,80,58,33
p18646,HR,HRV,73,33,40,80,58,33
p18647,HR,HRV,73,33,40,80,58,33
p18648,HR,HRV,73,33,40,80,58,33
p18649,HR,HRV,73,33,40,80,58,33
p18650,HR,HRV,73,33,40,80,58,33
p18651,HR,HRV,73,33,40,80,58,33
p18652,HR,HRV,73,33,40,80,58,33
p18653,HR,HRV,73,33,40,80,58,33
p18654,HR,HRV,73,33,40,80,58,33
p18655,HR,HRV,73,33,40,80,58,33
p18656,HR,HRV,73,33,40,80,58,33
p18657,HR,HRV,73,33,40,80,58,33
p18658,HR,HRV,73,33,40,80,58,33
p18659,HR,HRV,73,33,40,80,58,33
p18660,HR,HRV,73,33,40,80,58,33
p18661,HR,HRV,73,33,40,80,58,33
p18662,HR,HRV,73,33,40,80,58,33
p18663,HR,HRV,73,33,40,80,58,33
p18664,HR,HRV,73,33,40,80,58,33
p18665,HR,HRV,73,33,40,80,58,33
p18666,HR,HRV,73,33,40,80,58,33
p18667,HR,HRV,73,33,40,80,58,33
p18668,HR,HRV,73,33,40,80,58,33
p18669,HR,HRV,73,33,40,80,58,33
p18670,HR,HRV,73,33,40,80,58,33
p18671,HR,HRV,73,33,40,80,58,33
p18672,HR,HRV,73,33,40,80,58,33
p18673,HR,HRV,73,33,40,80,58,33
p18674,HR,HRV,73,33,40,80,58,33
p18675,HR,HRV,73,33,40,80,58,33
p18676,HR,HRV,73,33,40,80,58,33
p18677,HR,HRV,73,33,40,80,58,33
p18678,HR,HRV,73,33,40,80,58,33
p18679,HR,HRV,73,33,40,80,58,33
p18680,HR,HRV,73,33,40,80,58,33
p18681,HR,HRV,73,33,40,80,58,33
p18682,HR,HRV,73,33,40,80,58,33
p18683,HR,HRV,73,33,40,80,58,33
p18684,HR,HRV,73,33,40,80,58,33
p18685,HR,HRV,73,33,40,80,58,33
p18686,HR,HRV,73,33,40,80,58,33
p18687,HR,HRV,73,33,40,80,58,33
p18688,HR,HRV,73,33,40,80,58,33
p18689,HR,HRV,73,33,40,80,58,33
p18690,HR,HRV,73,33,40,80,58,33
p18691,HR,HRV,73,33,40,80,58,33
p18692,HR,HRV,73,33,40,80,58,33
p18693,HR,HRV,73,33,40,80,58,33
p18694,HR,HRV,73,33,40,80,58,33
p18695,HR,HRV,73,33,40,80,58,33
p18696,HR,HRV,73,33,40,80,58,33
p18697,HR,HRV,73,33,40,80,58,33
p18698,HR,HRV,73,33,40,80,58,33
p18699,HR,HRV,73,33,40,80,58,33
p18700,HR,HRV,73,33,40,80,58,33
p18701,HR,HRV,73,33,40,80,58,33
p18702,HR,HRV,73,33,40,80,58,33
p18703,HR,HRV,73,33,40,80,58,33
p18704,HR,HRV,73,33,40,80,58,33
p18705,HR,HRV,73,33,40,80,58,33
p18706,HR,HRV,73,33,40,80,58,33
p18707,HR,HRV,73,33,40,80,58,33
p18708,HR,HRV,73,33,40,80,58,33
p18709,HR,HRV,73,33,40,80,58,33
p18710,HR,HRV,73,33,40,80,58,33
p18711,HR,HRV,73,33,40,80,58,33
p18712,HR,HRV,73,33,40,80,58,33
p18713,HR,HRV,73,33,40,80,58,33
p18714,HR,HRV,73,33,40,80,58,33
p18715,HR,HRV,73,33,40,80,58,33
p18716,HR,HRV,73,33,40,80,58,33
p18717,HR,HRV,73,33,40,80,58,33
p18718,HR,HRV,73,33,40,80,58,33
p18719,HR,HRV,73,33,40,80,58,33
p18720,HR,HRV,73,33,40,80,58,33
p18721,HR,HRV,73,33,40,80,58,33
p18722,HR,HRV,73,33,40,80,58,33
p18723,HR,HRV,73,33,40,80,58,33
p18724,HR,HRV,73,33,40,80,58,33
p18725,HR,HRV,73,33,40,80,58,33
p18726,HR,HRV,73,33,40,80,58,33
p18727,HR,HRV,73,33,40,80,58,33
p18728,HR,HRV,73,33,40,80,58,33
p18729,HR,HRV,73,33,40,80,58,33
p18730,HR,HRV,73,33,40,80,58,33
p18731,HR,HRV,73,33,40,80,58,33
p18732,HR,HRV,73,33,40,80,58,33
p18733,HR,HRV,73,33,40,80,58,33
p18734,HR,HRV,73,33,40,80,58,33
p18735,HR,HRV,73,33,40,80,58,33
p18736,HR,HRV,73,33,40,80,58,33
p18737,HR,HRV,73,33,40,80,58,33
p18738,HR,HRV,73,33,40,80,58,33
p18739,HR,HRV,73,33,40,80,58,33
p18740,HR,HRV,73,33,40,80,58,33
p18741,HR,HRV,73,33,40,80,58,33
p18742,HR,HRV,73,33,40,80,58,33
p18743,HR,HRV,73,33,40,80,58,33
p18744,HR,HRV,73,33,40,80,58,33
p18745,HR,HRV,73,33,40,80,58,33
p18746,HR,HRV,73,33,40,80,58,33
p18747,HR,HRV,73,33,40,80,58,33
p18748,HR,HRV,73,33,40,80,58,33
p18749,HR,HRV,73,33,40,80,58,33
p18750,HR,HRV,73,33,40,80,58,33
p18751,HR,HRV,73,33,40,80,58,33
p18752,HR,HRV,73,33,40,80,58,33
p18753,HR,HRV,73,33,40,80,58,33
p18754,HR,HRV,73,33,40,80,58,33
p18755,HR,HRV,73,33,40,80,58,33
p18756,HR,HRV,73,33,40,80,58,33
p18757,HR,HRV,73,33,40,80,58,33
p18758,HR,HRV,73,33,40,80,58,33
p18759,HR,HRV,73,33,40,80,58,33
p18760,HR,HRV,73,33,40,80,58,33
p18761,HR,HRV,73,33,40,80,58,33
p18762,HR,HRV,73,33,40,80,58,33
p18763,HR,HRV,73,33,40,80,58,33
p18764,HR,HRV,73,33,40,80,58,33
p18765,HR,HRV,73,33,40,80,58,33
p18766,HR,HRV,73,33,40,80,58,33
p18767,HR,HRV,73,33,40,80,58,33
p18768,HR,HRV,73,33,40,80,58,33
p18769,HR,HRV,73,33,40,80,58,33
p18770,HR,HRV,73,33,40,80,58,33
p18771,HR,HRV,73,33,40,80,58,33
p18772,HR,HRV,73,33,40,80,58,33
p18773,HR,HRV,73,33,40,80,58,33
p18774,HR,HRV,73,33,40,80,58,33
p18775,HR,HRV,73,33,40,80,58,33
p18776,HR,HRV,73,33,40,80,58,33
p18777,HR,HRV,73,33,40,80,58,33
p18778,HR,HRV,73,33,40,80,58,33
p18779,HR,HRV,73,33,40,80,58,33
p18780,HR,HRV,73,33,40,80,58,33
p18781,HR,HRV,73,33,40,80,58,33
p18782,HR,HRV,73,33,40,80,58,33
p18783,HR,HRV,73,33,40,80,58,33
p18784,HR,HRV,73,33,40,80,58,33
p18785,HR,HRV,73,33,40,80,58,33
p18786,HR,HRV,73,33,40,80,58,33
p18787,HR,HRV,73,33,40,80,58,33
p18788,HR,HRV,73,33,40,80,58,33
p18789,HR,HRV,73,33,40,80,58,33
p18790,HR,HRV,73,33,40,80,58,33
p18791,HR,HRV,73,33,40,80,58,33
p18792,HR,HRV,73,33,40,80,58,33
p18793,HR,HRV,73,33,40,80,58,33
p18794,HR,HRV,73,33,40,80,58,33
p18795,HR,HRV,73,33,40,80,58,33
p18796,HR,HRV,73,33,40,80,58,33
p18797,HR,HRV,73,33,40,80,58,33
p18798,HR,HRV,73,33,40,80,58,33
p18799,HR,HRV,73,33,40,80,58,33
p18800,HR,HRV,73,33,40,80,58,33
p18801,HR,HRV,73,33,40,80,58,33
p18802,HR,HRV,73,33,40,80,58,33
p18803,HR,HRV,73,33,40,80,58,33
p18804,HR,HRV,73,33,40,80,58,33
p18805,HR,HRV,73,33,40,80,58,33
p18806,HR,HRV,73,33,40,80,58,33
p18807,HR,HRV,73,33,40,80,58,33
p18808,HR,HRV,73,33,40,80,58,33
p18809,HR,HRV,73,33,40,80,58,33
p18810,HR,HRV,73,33,40,80,58,33
p18811,HR,HRV,73,33,40,80,58,33
p18812,HR,HRV,73,33,40,80,58,33
p18813,HR,HRV,73,33,40,80,58,33
p18814,HR,HRV,73,33,40,80,58,33
p18815,HR,HRV,73,33,40,80,58,33
p18816,HR,HRV,73,33,40,80,58,33
p18817,HR,HRV,73,33,40,80,58,33
p18818,HR,HRV,73,33,40,80,58,33
p18819,HR,HRV,73,33,40,80,58,33
p18820,HR,HRV,73,33,40,80,58,33
p18821,HR,HRV,73,33,40,80,58,33
p18822,HR,HRV,73,33,40,80,58,33
p18823,HR,HRV,73,33,40,80,58,33
p18824,HR,HRV,73,33,40,80,58,33
p18825,HR,HRV,73,33,40,80,58,33
p18826,HR,HRV,73,33,40,80,58,33
p18827,HR,HRV,73,33,40,80,58,33
p18828,HR,HRV,73,33,40,80,58,33
p18829,HR,HRV,73,33,40,80,58,33
p18830,HR,HRV,73,33,40,80,58,33
p18831,HR,HRV,73,33,40,80,58,33
p18832,HR,HRV,73,33,40,80,58,33
p18833,HR,HRV,73,33,40,80,58,33
p18834,HR,HRV,73,33,40,80,58,33
p18835,HR,HRV,73,33,40,80,58,33
p18836,HR,HRV,73,33,40,80,58,33
p18837,HR,HRV,73,33,40,80,58,33
p18838,HR,HRV,73,33,40,80,58,33
p18839,HR,HRV,73,33,40,80,58,33
p18840,HR,HRV,73,33,40,80,58,33
p18841,HR,HRV,73,33,40,80,58,33
p18842,HR,HRV,73,33,40,80,58,33
p18843,HR,HRV,73,33,40,80,58,33
p18844,HR,HRV,73,33,40,80,58,33
p18845,HR,HRV,73,33,40,80,58,33
p18846,HR,HRV,73,33,40,80,58,33
p18847,HR,HRV,73,33,40,80,58,33
p18848,HR,HRV,73,33,40,80,58,33
p18849,HR,HRV,73,33,40,80,58,33
p18850,HR,HRV,73,33,40,80,58,33
p18851,HR,HRV,73,33,40,80,58,33
p18852,HR,HRV,73,33,40,80,58,33
p18853,HR,HRV,73,33,40,80,58,33
p18854,HR,HRV,73,33,40,80,58,33
p18855,HR,HRV,73,33,40,80,58,33
p18856,HR,HRV,73,33,40,80,58,33
p18857,HR,HRV,73,33,40,80,58,33
p18858,HR,HRV,73,33,40,80,58,33
p18859,HR,HRV,73,33,40,80,58,33
p18860,HR,HRV,73,33,40,80,58,33
p18861,HR,HRV,73,33,40,80,58,33
p18862,HR,HRV,73,33,40,80,58,33
p18863,HR,HRV,73,33,40,80,58,33
p18864,HR,HRV,73,33,40,80,58,33
p18865,HR,HRV,73,33,40,80,58,33
p18866,HR,HRV,73,33,40,80,58,33
p18867,HR,HRV,73,33,40,80,58,33
p18868,HR,HRV,73,33,40,80,58,33
p18869,HR,HRV,73,33,40,80,58,33
p18870,HR,HRV,73,33,40,80,58,33
p18871,HR,HRV,73,33,40,80,58,33
p18872,HR,HRV,73,33,40,80,58,33
p18873,HR,HRV,73,33,40,80,58,33
p18874,HR,HRV,73,33,40,80,58,33
p18875,HR,HRV,73,33,40,80,58,33
p18876,HR,HRV,73,33,40,80,58,33
p18877,HR,HRV,73,33,40,80,58,33
p18878,HR,HRV,73,33,40,80,58,33
p18879,HR,HRV,73,33,40,80,58,33
p18880,HR,HRV,73,33,40,80,58,33
p18881,HR,HRV,73,33,40,80,58,33
p18882,HR,HRV,73,33,40,80,58,33
p18883,HR,HRV,73,33,40,80,58,33
p18884,HR,HRV,73,33,40,80,58,33
p18885,HR,HRV,73,33,40,80,58,33
p18886,HR,HRV,73,33,40,80,58,33
p18887,HR,HRV,73,33,40,80,58,33
p18888,HR,HRV,73,33,40,80,58,33
p18889,HR,HRV,73,33,40,80,58,33
p18890,HR,HRV,73,33,40,80,58,33
p18891,HR,HRV,73,33,40,80,58,33
p18892,HR,HRV,73,33,40,80,58,33
p18893,HR,HRV,73,33,40,80,58,33
p18894,HR,HRV,73,33,40,80,58,33
p18895,HR,HRV,73,33,40,80,58,33
p18896,HR,HRV,73,33,40,80,58,33
p18897,HR,HRV,73,33,40,80,58,33
p18898,HR,HRV,73,33,40,80,58,33
p18899,HR,HRV,73,33,40,80,58,33
p18900,HR,HRV,73,33,40,80,58,33
p18901,HR,HRV,73,33,40,80,58,33
p18902,HR,HRV,73,33,40,80,58,33
p18903,HR,HRV,73,33,40,80,58,33
p18904,HR,HRV,73,33,40,80,58,33
p18905,HR,HRV,73,33,40,80,58,33
p18906,HR,HRV,73,33,40,80,58,33
p18907,HR,HRV,73,33,40,80,58,33
p18908,HR,HRV,73,33,40,80,58,33
p18909,HR,HRV,73,33,40,80,58,33
p18910,HR,HRV,73,33,40,80,58,33
p18911,HR,HRV,73,33,40,80,58,33
p18912,HR,HRV,73,33,40,80,58,33
p18913,HR,HRV,73,33,40,80,58,33
p18914,HR,HRV,73,33,40,80,58,33
p18915,HR,HRV,73,33,40,80,58,33
p18916,HR,HRV,73,33,40,80,58,33
p18917,HR,HRV,73,33,40,80,58,33
p18918,HR,HRV,73,33,40,80,58,33
p18919,HR,HRV,73,33,40,80,58,33
p18920,HR,HRV,73,33,40,80,58,33
p18921,HR,HRV,73,33,40,80,58,33
p18922,HR,HRV,73,33,40,80,58,33
p18923,HR,HRV,73,33,40,80,58,33
p18924,HR,HRV,73,33,40,80,58,33
p18925,HR,HRV,73,33,40,80,58,33
p18926,HR,HRV,73,33,40,80,58,33
p18927,HR,HRV,73,33,40,80,58,33
p18928,HR,HRV,73,33,40,80,58,33
p18929,HR,HRV,73,33,40,80,58,33
p18930,HR,HRV,73,33,40,80,58,33
p18931,HR,HRV,73,33,40,80,58,33
p18932,HR,HRV,73,33,40,80,58,33
p18933,HR,HRV,73,33,40,80,58,33
p18934,HR,HRV,73,33,40,80,58,33
p18935,HR,HRV,73,33,40,80,58,33
p18936,HR,HRV,73,33,40,80,58,33
p18937,HR,HRV,73,33,40,80,58,33
p18938,HR,HRV,73,33,40,80,58,33
p18939,HR,HRV,73,33,40,80,58,33
p18940,HR,HRV,73,33,40,80,58,33
p18941,HR,HRV,73,33,40,80,58,33
p18942,HR,HRV,73,33,40,80,58,33
p18943,HR,HRV,73,33,40,80,58,33
p18944,HR,HRV,73,33,40,80,58,33
p18945,HR,HRV,73,33,40,80,58,33
p18946,HR,HRV,73,33,40,80,58,33
p18947,HR,HRV,73,33,40,80,58,33
p18948,HR,HRV,73,33,40,80,58,33
p18949,HR,HRV,73,33,40,80,58,33
p18950,HR,HRV,73,33,40,80,58,33
p18951,HR,HRV,73,33,40,80,58,33
p18952,HR,HRV,73,33,40,80,58,33
p18953,HR,HRV,73,33,40,80,58,33
p18954,HR,HRV,73,33,40,80,58,33
p18955,HR,HRV,73,33,40,80,58,33
p18956,HR,HRV,73,33,40,80,58,33
p18957,HR,HRV,73,33,40,80,58,33
p18958,HR,HRV,73,33,40,80,58,33
p18959,HR,HRV,73,33,40,80,58,33
p18960,HR,HRV,73,33,40,80,58,33
p18961,HR,HRV,73,33,40,80,58,33
p18962,HR,HRV,73,33,40,80,58,33
p18963,HR,HRV,73,33,40,80,58,33
p18964,HR,HRV,73,33,40,80,58,33
p18965,HR,HRV,73,33,40,80,58,33
p18966,HR,HRV,73,33,40,80,58,33
p18967,HR,HRV,73,33,40,80,58,33
p18968,HR,HRV,73,33,40,80,58,33
p18969,HR,HRV,73,33,40,80,58,33
p18970,HR,HRV,73,33,40,80,58,33
p18971,HR,HRV,73,33,40,80,58,33
p18972,HR,HRV,73,33,40,80,58,33
p18973,HR,HRV,73,33,40,80,58,33
p18974,HR,HRV,73,33,40,80,58,33
p18975,HR,HRV,73,33,40,80,58,33
p18976,HR,HRV,73,33,40,80,58,33
p18977,HR,HRV,73,33,40,80,58,33
p18978,HR,HRV,73,33,40,80,58,33
p18979,HR,HRV,73,33,40,80,58,33
p18980,HR,HRV,73,33,40,80,58,33
p18981,HR,HRV,73,33,40,80,58,33
p18982,HR,HRV,73,33,40,80,58,33
p18983,HR,HRV,73,33,40,80,58,33
p18984,HR,HRV,73,33,40,80,58,33
p18985,HR,HRV,73,33,40,80,58,33
p18986,HR,HRV,73,33,40,80,58,33
p18987,HR,HRV,73,33,40,80,58,33
p18988,HR,HRV,73,33,40,80,58,33
p18989,HR,HRV,73,33,40,80,58,33
p18990,HR,HRV,73,33,40,80,58,33
p18991,HR,HRV,73,33,40,80,58,33
p18992,HR,HRV,73,33,40,80,58,33
p18993,HR,HRV,73,33,40,80,58,33
p18994,HR,HRV,73,33,40,80,58,33
p18995,HR,HRV,73,33,40,80,58,33
p18996,HR,HRV,73,33,40,80,58,33
p18997,HR,HRV,73,33,40,80,58,33
p18998,HR,HRV,73,33,40,80,58,33
p18999,HR,HRV,73,33,40,80,58,33
p19000,HR,HRV,73,33,40,80,58,33
p19001,HR,HRV,73,33,40,80,58,33
p19002,HR,HRV,73,33,40,80,58,33
p19003,HR,HRV,73,33,40,80,58,33
p19004,HR,HRV,73,33,40,80,58,33
p19005,HR,HRV,73,33,40,80,58,33
p19006,HR,HRV,73,33,40,80,58,33
p19007,HR,HRV,73,33,40,80,58,33
p19008,HR,HRV,73,33,40,80,58,33
p19009,HR,HRV,73,33,40,80,58,33
p19010,HR,HRV,73,33,40,80,58,33
p19011,HR,HRV,73,33,40,80,58,33
p19012,HR,HRV,73,33,40,80,58,33
p19013,HR,HRV,73,33,40,80,58,33
p19014,HR,HRV,73,33,40,80,58,33
p19015,HR,HRV,73,33,40,80,58,33
p19016,HR,HRV,73,33,40,80,58,33
p19017,HR,HRV,73,33,40,80,58,33
p19018,HR,HRV,73,33,40,80,58,33
p19019,HR,HRV,73,33,40,80,58,33
p19020,HR,HRV,73,33,40,80,58,33
p19021,HR,HRV,73,33,40,80,58,33
p19022,HR,HRV,73,33,40,80,58,33
p19023,HR,HRV,73,33,40,80,58,33
p19024,HR,HRV,73,33,40,80,58,33
p19025,HR,HRV,73,33,40,80,58,33
p19026,HR,HRV,73,33,40,80,58,33
p19027,HR,HRV,73,33,40,80,58,33
p19028,HR,HRV,73,33,40,80,58,33
p19029,HR,HRV,73,33,40,80,58,33
p19030,HR,HRV,73,33,40,80,58,33
p19031,HR,HRV,73,33,40,80,58,33
p19032,HR,HRV,73,33,40,80,58,33
p19033,HR,HRV,73,33,40,80,58,33
p19034,HR,HRV,73,33,40,80,58,33
p19035,HR,HRV,73,33,40,80,58,33
p19036,HR,HRV,73,33,40,80,58,33
p19037,HR,HRV,73,33,40,80,58,33
p19038,HR,HRV,73,33,40,80,58,33
p19039,HR,HRV,73,33,40,80,58,33
p19040,HR,HRV,73,33,40,80,58,33
p19041,HR,HRV,73,33,40,80,58,33
p19042,HR,HRV,73,33,40,80,58,33
p19043,HR,HRV,73,33,40,80,58,33
p19044,HR,HRV,73,33,40,80,58,33
p19045,HR,HRV,73,33,40,80,58,33
p19046,HR,HRV,73,33,40,80,58,33
p19047,HR,HRV,73,33,40,80,58,33
p19048,HR,HRV,73,33,40,80,58,33
p19049,HR,HRV,73,33,40,80,58,33
p19050,HR,HRV,73,33,40,80,58,33
p19051,HR,HRV,73,33,40,80,58,33
p19052,HR,HRV,73,33,40,80,58,33
p19053,HR,HRV,73,33,40,80,58,33
p19054,HR,HRV,73,33,40,80,58,33
p19055,HR,HRV,73,33,40,80,58,33
